probability_0,probability_1
0.02496136724948883,0.9750385880470276
0.013836086727678776,0.9861639142036438
0.9999961853027344,3.8076495911809616e-06
0.9993734955787659,0.0006264759576879442
0.9999231100082397,7.686662138439715e-05
0.999984622001648,1.5375413568108343e-05
0.999993085861206,6.875685812701704e-06
0.9999985694885254,1.4476327123702504e-06
0.9999945163726807,5.4816364354337566e-06
0.008070926181972027,0.9919290542602539
0.005564120132476091,0.9944359064102173
0.0020596880931407213,0.9979402422904968
0.0015087861102074385,0.9984911680221558
0.9996007084846497,0.00039934139931574464
0.9999996423721313,3.672402044685441e-07
0.9999622106552124,3.776393350563012e-05
0.005910312756896019,0.9940897226333618
0.9966118931770325,0.0033881082199513912
0.9983928799629211,0.0016071491409093142
0.9992532134056091,0.0007467341492883861
0.9998905658721924,0.00010943384404527023
0.0033351662568747997,0.996664822101593
0.003405192634090781,0.9965948462486267
0.9999674558639526,3.2533549529034644e-05
0.9990679621696472,0.0009320981916971505
0.9998868703842163,0.00011315515439491719
0.9998413324356079,0.00015868523041717708
0.021475670859217644,0.9785243272781372
0.9998181462287903,0.0001818295568227768
0.9999581575393677,4.1885170503519475e-05
0.9999446868896484,5.528051042347215e-05
0.001190001843497157,0.9988100528717041
0.9998407363891602,0.00015928327047731727
0.9998946189880371,0.00010541590017965063
0.9999344348907471,6.552184640895575e-05
0.999972939491272,2.7046982722822577e-05
0.999953031539917,4.6991448471089825e-05
0.9999748468399048,2.5159015422104858e-05
0.012219022028148174,0.9877809286117554
0.003978859633207321,0.9960212111473083
0.9953611493110657,0.004638853017240763
0.9999874830245972,1.2523055374913383e-05
0.9999669790267944,3.3027903555193916e-05
0.929557740688324,0.07044220715761185
0.995877742767334,0.004122243728488684
1.0,3.6571286443631834e-08
0.9869444966316223,0.013055469840765
0.9644964933395386,0.03550350293517113
0.9995960593223572,0.0004039578197989613
0.9864243865013123,0.013575693592429161
0.9984523057937622,0.0015477195847779512
0.9998539686203003,0.00014602775627281517
0.9664221405982971,0.033577870577573776
0.9862787127494812,0.013721306808292866
0.9999169111251831,8.31306679174304e-05
0.976677656173706,0.02332235500216484
0.9995668530464172,0.0004331003874540329
0.9984899759292603,0.0015100582968443632
0.9998214840888977,0.00017853071040008217
0.9995939135551453,0.00040613810415379703
0.9999316930770874,6.834559462731704e-05
0.9911273121833801,0.008872730657458305
0.9809648394584656,0.019035104662179947
0.9986472725868225,0.0013527019182220101
0.9978607296943665,0.002139220479875803
0.9991689920425415,0.0008310600533150136
0.9999924898147583,7.51742936699884e-06
0.9992029070854187,0.0007971078157424927
0.9965507984161377,0.0034491312690079212
0.9999687671661377,3.119452958344482e-05
0.9990235567092896,0.00097640574676916
0.9983188509941101,0.0016810952220112085
0.9999768733978271,2.3077793230186217e-05
0.9918527007102966,0.008147272281348705
0.969896674156189,0.030103381723165512
0.9998666048049927,0.00013333861716091633
0.9999872446060181,1.274853366339812e-05
0.9994351267814636,0.0005648348014801741
0.9789445400238037,0.02105546183884144
0.9967765212059021,0.0032234494574368
0.9999638795852661,3.613145599956624e-05
0.9998019337654114,0.0001980440429178998
0.006980256177484989,0.9930197596549988
0.9849750399589539,0.015024919994175434
0.9954171180725098,0.0045829396694898605
0.007893022149801254,0.9921070337295532
0.9984912872314453,0.001508674817159772
0.9999322891235352,6.766666774637997e-05
0.0018758256919682026,0.9981241822242737
0.9963996410369873,0.0036003224086016417
0.018865661695599556,0.981134295463562
0.0070694731548428535,0.99293053150177
0.9857792854309082,0.0142207071185112
0.9998955726623535,0.00010437762102810666
0.9996488094329834,0.00035115089849568903
0.001651971717365086,0.9983479976654053
0.2639351785182953,0.7360648512840271
0.9968089461326599,0.003191085997968912
0.9978221654891968,0.0021778512746095657
0.00544450618326664,0.9945554733276367
0.010403315536677837,0.9895966649055481
0.999909520149231,9.044583566719666e-05
0.9727342128753662,0.027265770360827446
0.9997782111167908,0.0002217611763626337
0.9987406134605408,0.0012594470754265785
0.9997503161430359,0.00024970489903353155
0.9973422884941101,0.0026576686650514603
0.9947525262832642,0.0052474141120910645
0.00236048037186265,0.997639536857605
0.9979107975959778,0.0020891865715384483
0.9999939203262329,6.041262167855166e-06
0.0016655734507367015,0.9983344674110413
0.0380985252559185,0.9619014859199524
